,type_elem,type_middle,sqft,capacity,pop_last_year,pop_this_year,%capacity,baseline_kWh/sqft,baseline kWh/student,baseline_kWh/weekday,baseline_kWh/weekend,basline_kWh,WN^0,WN^1,WN^2,WN^3,weather_start_year,weather_start_month,weather_start_day,start_year,start_month,start_day,year_built,lat,long,elevation_ft,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 0,index,min_90_day_avg,max_90_day_avg,first_10_min_avg,last_10_min_avg,f_l_10_go_down_min,first_10_max_avg,last_10_max_avg,f_l_10_go_down_max,sum_f_l_10_go_down,min_first_half_avg,min_last_half_avg,min_f_l_half_go_down,max_first_half_avg,max_last_half_avg,max_f_l_half_go_down,sum_all_going_down,total_min_avg_minus_school_avg,total_max_avg_minus_school_avg,diff_f10max_minus_l10max,daily_swing,last_20_to_10_max_avg,last20_minus_last10,did_SMA10_go_down,total_perc,environmental_club,art_poster,school_audit,video,energy_lesson,num_online_pledges,pledge_paper,tot_pledges,population,frac_pop_online,frac_pop_tot,frac_paper,Unnamed: 14,Unnamed: 15,Unnamed: 16,population,perc_female,student_ratio,american_indian,asian,latino,black,white,hawaiian,two_more,diversity_score,free_lunch,reduced_lunch,district_per_student,Unnamed: 0,mean,del_mean,first,last,f_l_perc_dec,avg_f_two_days,avg_l_two_days,two_day_perc_dec,avg_f_five_days,avg_l_five_days,five_day_perc_dec,avg_f_half,avg_l_half,halves_perc_dec,coef,intercept,rsquared,30prediction,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,avg_peaks,avg_l_peaks,avg_f_peaks,perc_decrease_peaks,MA10_500,MA10_650,MA10_800,MA10_950,MA50_500,MA50_650,MA50_800,MA50_950,MA100_500,MA100_650,MA100_800,MA100_950,MA200_500,MA200_650,MA200_800,MA200_950,MA300_500,MA300_650,MA300_800,MA300_950,MA400_500,MA400_650,MA400_800,MA400_950,MA300_900,MA300_1000,MA100_decreasing,MA300_bending_down,MA200_bending_down,MA100_cross_MA300,std,std_norm
26,0.0,1.0,129900.0,1101.0,938.0,928.0,84.0,0.51,70.7,2982.0,1160.0,65607.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,1973.0,39.6991,-104.8396,5567.0,,,,,,,,,,,26.0,26.0,21.6784946237,43.7720430108,30.286,25.4961538462,1.0,55.126,48.5384615385,1.0,2.0,24.1195555556,19.39,1.0,24.1195555556,19.39,1.0,4.0,9.87150537634,11.1179569892,6.58753846154,22.0,45.587,-2.95146153846,1.0,,,,,,,,,,,,,,,,,930.0,50.0,18.0,0.0,3.0,52.0,28.0,13.0,0.0,4.0,0.64,67.0,8.0,11054.0,26.0,74.4868996134,86.3771540511,0.685011476848,0.647238212763,5.51425273329,1.17433003426,0.594583577413,49.368272967,1.49194154153,0.665072280829,55.4223632553,1.3309007883,0.669104746308,49.7254226468,-0.00115150762273,1.57690531899,0.221573887975,-1.73943663447,1.39444909486,1.4276429773,1.4106238192,1.41937445918,1.40884195088,1.41730246614,1.29274891146,1.29222781914,1.3211346676,1.46756139368,1.38519075594,1.3581950516,1.41218646028,3.82324928035,0.66123510355,0.601656248114,0.85608759837,0.714856645912,1.50558915881,0.59709920227,0.590958901686,0.758589018224,1.63693372617,0.72880577724,0.671745472377,0.661557094975,1.66207142396,1.12350840663,0.668735902525,0.691386830519,1.66146287648,1.31813040144,0.944567963182,0.680458610945,1.66136663178,1.43348471959,1.11765940393,0.692545402519,0.68244173342,0.688318173115,1.0,0.0,0.0,0.0,54.3180894865,0.729230103125
27,0.0,1.0,78100.0,613.0,600.0,589.0,96.0,0.74,98.34,2633.0,1196.0,57924.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,2008.0,39.72039,-104.78676,5499.0,,,,,,,,,,,27.0,27.0,21.5238709677,45.248172043,30.458,24.94,1.0,56.182,50.0446153846,1.0,2.0,23.8315555556,19.3604166667,1.0,23.8315555556,19.3604166667,1.0,4.0,10.0261290323,9.64182795699,6.13738461538,23.0,47.174,-2.87061538462,1.0,,,,,,,,,,,,,,,,,589.0,56.0,21.0,0.0,11.0,18.0,9.0,54.0,1.0,7.0,0.66,14.0,5.0,11054.0,27.0,70.181620522,79.8104307815,0.790046384617,0.620232677961,21.4941438836,1.19551611458,0.57382320505,52.0020518293,1.43808735734,0.67742211728,52.8942303942,1.28760312461,0.712453359216,44.6682486551,-0.000994107043835,1.49804762896,0.259168305671,-1.36498065728,1.48906017579,1.50142781267,1.5396851906,1.536788137,1.53708696912,1.54557609344,1.53497505405,1.50565731597,1.48575199468,1.81879365384,1.54948023972,1.5781508224,1.52080965704,-3.77043669434,0.844472840669,0.451782057071,1.03275673282,0.629227959693,0.832473893638,0.495094920853,0.677353613833,0.697016786597,1.84018333047,0.742688941612,0.659684657079,0.837884638558,1.64035171799,1.27061640678,0.655905832485,0.83848219878,1.58079696278,1.34539915677,0.898964347048,0.771229084669,1.5631669001,1.37321727276,1.1342690929,0.764094048905,0.718553778083,0.77447884719,0.0,0.0,0.0,0.0,41.469520131,0.590888609048
28,0.0,0.0,127151.0,1126.0,1066.0,1235.0,110.0,0.86,88.69,4978.0,2977.0,109527.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.736,-104.8706,5372.0,,,,,,,,,,,28.0,28.0,21.1412903226,44.085483871,29.791,24.6707692308,1.0,56.832,48.4538461538,1.0,2.0,23.5708888889,18.8635416667,1.0,23.5708888889,18.8635416667,1.0,4.0,10.4087096774,10.804516129,8.37815384615,22.0,45.976,-2.47784615385,1.0,,,,,,,,,,,,,,,,,1241.0,47.0,20.0,0.0,10.0,74.0,10.0,5.0,0.0,1.0,0.43,84.0,5.0,11054.0,28.0,145.574425236,165.198237608,0.754384278846,0.433960237986,42.4749096509,1.1678168084,0.67267116031,42.3992568466,1.35171159087,0.689859863884,48.9639751154,1.26082070673,0.739296583636,41.3638608812,-0.000828092317837,1.41487425124,0.197288437776,-0.970031624134,2.14910747304,2.10997264256,2.17894072189,2.09941159604,1.85876435867,,,,,,2.07923935844,,2.07923935844,,0.60167115719,0.800240930845,1.27758113136,0.409079907748,0.639180751006,0.750586997346,0.870057873735,0.611918138776,1.55991875739,0.840766286698,0.84703441779,0.850670696073,1.43243895605,1.12253271057,0.95147316076,0.876061666974,1.4361882969,1.22888747848,1.04224541416,0.91242772043,1.44315874821,1.29947570515,1.17166374997,0.894512361997,0.959679974387,0.857643258647,0.0,0.0,0.0,0.0,82.8108607139,0.568855831508
29,1.0,0.0,71715.0,701.0,699.0,723.0,103.0,0.84,82.84,2723.0,1513.0,59896.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7429,-104.8711,5345.0,,,,,,,,,,,29.0,29.0,21.5064516129,44.3866666667,30.18,25.1415384615,1.0,55.595,49.1684615385,1.0,2.0,23.8788888889,19.2822916667,1.0,23.8788888889,19.2822916667,1.0,4.0,10.0435483871,10.5033333333,6.42653846154,22.0,46.263,-2.90546153846,1.0,,,,,,,,,,,,,,,,,734.0,48.0,18.0,1.0,21.0,60.0,14.0,3.0,0.0,1.0,0.58,83.0,5.0,9920.0,29.0,77.082923405,89.1582897716,0.962774359635,0.462110868355,52.002162944,1.16787137018,0.533228987938,54.3418049664,1.3681706,0.642579294394,53.0336864136,1.26813986561,0.731909854249,42.284768889,-0.000757169464219,1.37934190157,0.150189125105,-0.801306155378,1.83605426299,1.78891858434,1.73066617597,1.88720717908,1.92403776811,1.51935961904,1.64588168859,,,,1.76173218259,1.58262065381,1.8333767941,13.6772834199,0.646353299631,0.884185218131,1.14289261635,0.695103807552,1.05578144337,0.82071104808,0.768500293852,0.753602763437,1.48544838454,0.819708446119,0.850545905972,0.936200553186,1.47426649586,1.08080260426,0.891544971644,0.946245643153,1.46843988617,1.23735915805,1.03527692656,0.931949903942,1.47483837798,1.31171902768,1.14781979106,0.903889539486,0.929568963953,0.902098016277,0.0,0.0,0.0,0.0,46.4835750976,0.603033370353
30,0.0,1.0,117255.0,1126.0,989.0,1042.0,93.0,0.78,87.57,4148.0,1800.0,91247.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7341,-104.8131,5431.0,,,,,,,,,,,30.0,30.0,21.5431182796,42.9217204301,30.074,25.5269230769,1.0,54.552,47.7515384615,1.0,2.0,24.1333333333,19.1147916667,1.0,24.1333333333,19.1147916667,1.0,4.0,10.0068817204,11.9682795699,6.80046153846,21.0,44.456,-3.29553846154,1.0,,,,,,,,,,,,,,,,,1051.0,49.0,16.0,0.0,5.0,70.0,15.0,7.0,0.0,3.0,0.45,81.0,6.0,9920.0,30.0,107.242225759,123.770765188,0.708668825941,0.513052035526,27.6034140708,1.26131343485,0.592962057971,52.9885243758,1.47170150984,0.648440732639,55.9393852418,1.32029943269,0.679778399818,48.5133157685,-0.00119531999304,1.59885531651,0.211913611533,-1.84366626343,1.97890669282,1.73547085473,1.60930347917,2.0976164271,1.51884110864,1.02990852147,0.966739322698,0.995169371759,0.931731667991,,1.42929860515,0.980887220979,1.78802771249,45.1413860017,0.630218079461,0.729559264378,1.06035118967,0.629275892554,0.63154956785,0.565350793323,0.687417523339,0.649320917771,1.6543252143,0.701183796892,0.697740061532,0.792427666306,1.55276180797,1.06147934062,0.730529233405,0.779953904005,1.57177805495,1.28297518743,0.955506790027,0.761303575702,1.6178992042,1.35707535593,1.1302113961,0.746273631,0.748436716996,0.738622390247,0.0,0.0,0.0,0.0,82.1958675745,0.766450593437
31,1.0,0.0,69725.0,676.0,756.0,759.0,112.0,0.72,65.82,2271.0,1833.0,49955.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7315,-104.815,5440.0,,,,,,,,,,,31.0,31.0,21.5969892473,43.1547311828,30.182,25.5330769231,1.0,55.004,47.8376923077,1.0,2.0,24.1466666667,19.2066666667,1.0,24.1466666667,19.2066666667,1.0,4.0,9.95301075269,11.7352688172,7.16630769231,21.0,44.743,-3.09469230769,1.0,,,,,,,,,,,,,,,,,746.0,47.0,17.0,0.0,3.0,73.0,16.0,5.0,0.0,3.0,0.44,86.0,7.0,9920.0,31.0,86.3234797887,94.4867908984,0.89260043442,0.74471751993,16.567649845,1.13051751184,0.735657526597,34.9273656628,1.26491893536,0.77168915055,38.9929956,1.19176136833,0.808119771423,32.1911422121,-0.000648002036042,1.32464902006,0.234657921809,-0.541596843744,1.96909420241,1.80588594221,1.82141083849,1.8895632971,1.62192681891,0.93477983848,0.9214683282,,,,1.56630418083,0.92812408334,1.82157621982,49.0482982134,0.835730354135,0.864958149449,1.18118126938,0.904594901204,1.08046456522,0.784104353709,0.777379229562,0.764270188468,1.31758699978,0.904012899075,0.844053893042,0.88823354987,1.31345345542,1.07546914929,0.893039323576,0.90752566712,1.33303522875,1.17694432917,1.00863147343,0.887953197827,1.34077559383,1.22841751616,1.08587035501,0.891968123139,0.910304340822,0.878039514302,1.0,0.0,0.0,0.0,33.4384572782,0.387362249067
32,1.0,0.0,63062.0,613.0,668.0,671.0,109.0,0.54,50.79,1549.0,718.0,34078.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.6781,-104.7646,5684.0,,,,,,,,,,,32.0,32.0,21.5175268817,44.3110752688,30.179,25.1584615385,1.0,55.561,49.0692307692,1.0,2.0,23.9006666667,19.2833333333,1.0,23.9006666667,19.2833333333,1.0,4.0,10.0324731183,10.5789247312,6.49176923077,22.0,46.177,-2.89223076923,1.0,,,,,,,,,,,,,,,,,684.0,47.0,21.0,0.0,7.0,36.0,22.0,29.0,0.0,6.0,0.74,38.0,12.0,9920.0,32.0,42.2540873002,48.081561119,0.962524267795,0.654090174369,32.0442926736,1.15090122058,0.554039666395,51.8603632973,1.37778381972,0.689399992779,49.9631231757,1.25829707665,0.741587574344,41.064189999,-0.000920159834183,1.46100007693,0.185701003344,-1.18906024552,2.42284871687,2.07037054072,1.84843511511,2.25360375958,1.82415982569,,,,,,2.08388359159,,2.08388359159,,0.726031448864,0.719454559745,1.2543121532,0.628687850793,1.19099093014,0.699493150007,0.714760101594,0.758466066024,1.3547795487,0.747789914322,0.742213523356,0.862731211376,1.43261829243,1.07927071391,0.727267794193,0.897138214302,1.49157256699,1.18880548356,0.959158675795,0.837118502316,1.51137854454,1.29925696549,1.05806389402,0.814786355318,0.812836195608,0.842384238797,0.0,0.0,0.0,0.0,26.6559613947,0.630849299981
33,0.0,1.0,107032.0,1051.0,687.0,742.0,71.0,0.53,76.7,2587.0,1395.0,56913.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7214,-104.8436,5455.0,,,,,,,,,,,33.0,33.0,21.6967741935,43.8106451613,30.353,25.4430769231,1.0,55.273,48.5961538462,1.0,2.0,24.1817777778,19.3670833333,1.0,24.1817777778,19.3670833333,1.0,4.0,9.85322580645,11.0793548387,6.67684615385,22.0,45.621,-2.97515384615,1.0,,,,,,,,,,,,,,,,,801.0,49.0,18.0,1.0,3.0,65.0,21.0,7.0,0.0,3.0,0.6,82.0,8.0,9920.0,33.0,74.5166074341,85.2631916855,0.914475818297,0.517181340067,43.4450501895,1.08666281222,0.569310820606,47.6092478547,1.33500304782,0.67474231756,49.4576196915,1.25756460905,0.742700039148,40.9414010379,-0.000776617562719,1.38908539892,0.142766986446,-0.847573181708,1.6465999021,1.61026008278,1.53272882442,1.62606936867,1.48149556335,0.942992521977,,,,,1.47335771055,0.942992521977,1.57943074826,40.2954182693,0.543133784476,0.97318564794,1.1141209318,0.553422065202,0.688729585765,0.793218303831,0.854860439947,0.735869260079,1.444586187,0.771663983256,0.793904951797,0.95547575317,1.45619859816,1.08004969221,0.883912011269,0.938577990982,1.45914840202,1.22366999275,1.03842865601,0.938182756391,1.43495627906,1.30463811773,1.13996803875,0.896553063107,0.943999079809,0.890693890886,0.0,0.0,0.0,0.0,46.420081618,0.622949476854
34,1.0,0.0,68887.0,700.0,716.0,731.0,104.0,0.6,56.56,1879.0,819.0,41345.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.7026,-104.8026,5479.0,,,,,,,,,,,34.0,34.0,21.6769892473,43.1984946237,30.316,25.48,1.0,55.351,47.5623076923,1.0,2.0,24.274,19.2422916667,1.0,24.274,19.2422916667,1.0,4.0,9.87301075269,11.6915053763,7.78869230769,21.0,44.78,-2.78230769231,1.0,,,,,,,,,,,,,,,,,695.0,50.0,18.0,0.0,3.0,52.0,27.0,11.0,1.0,6.0,0.65,66.0,11.0,9920.0,34.0,50.3042774402,57.0002728121,0.734191883859,0.490296256005,33.2196028335,1.18795119694,0.588465543893,50.4638283619,1.41755065029,0.699826454059,50.6312910996,1.27911822275,0.720723344263,43.654673083,-0.00113704453519,1.56965931213,0.228108989804,-1.70502894921,2.05426620084,2.0422161733,1.91426164294,1.71820297501,1.80334973746,1.03020156589,0.947795262306,,,,1.64432765111,0.988998414098,1.90645934591,48.1238130664,0.699052336191,0.765649546756,0.997399229392,0.560418534537,0.59886388071,0.569765248834,0.643334720107,0.629216191582,1.51345596916,0.719206949456,0.687008800187,0.770391630363,1.52120273419,1.07784609343,0.728017338178,0.803861276415,1.53353521068,1.21957892132,0.936717510168,0.76502576305,1.55873088095,1.31340409395,1.08090212492,0.753571059652,0.772223737867,0.752341587147,0.0,0.0,0.0,0.0,34.618903153,0.68819004893
35,0.0,1.0,112408.0,926.0,956.0,1046.0,113.0,0.66,70.72,3363.0,2430.0,73978.0,,,,,2013.0,12.0,31.0,2014.0,3.0,31.0,,39.71917,-104.70112,5611.0,,,,,,,,,,,35.0,35.0,21.6812903226,43.5561290323,30.289,25.4838461538,1.0,55.077,48.3161538462,1.0,2.0,24.1957777778,19.3239583333,1.0,24.1957777778,19.3239583333,1.0,4.0,9.86870967742,11.3338709677,6.76084615385,21.0,45.295,-3.02115384615,1.0,,,,,,,,,,,,,,,,,1030.0,48.0,16.0,1.0,4.0,44.0,16.0,30.0,0.0,5.0,0.69,39.0,11.0,9920.0,35.0,114.245664361,123.088777735,0.910216082873,0.766527197156,15.7862389404,0.984546913751,0.761208693655,22.6843654657,1.17076113528,0.807345100255,31.0410060663,1.13360701181,0.866525625499,23.5603153058,-0.00042048454491,1.210662757,0.0993955881924,-0.000332732340455,1.8904630538,1.88030421817,1.90324809878,1.92235941841,1.7705987545,0.983628210064,1.00193504059,0.980718225696,0.976087013405,0.912765516127,1.42221075495,0.971026801176,1.87339470873,48.1675272888,0.699015777409,1.00763079073,1.34991843693,0.741994124163,1.02821999709,1.08051828207,0.89273339404,0.84778479337,1.08760553062,0.897341794319,0.960140777038,1.01681779568,1.18885601161,0.960646015517,1.00418575935,1.04483145574,1.26631345849,1.03807363215,1.04605209418,1.03538997467,1.23226851849,1.14700117192,1.05644045329,1.00087792958,1.04241695384,0.990865888962,0.0,1.0,0.0,0.0,43.4923631695,0.38069158609
36,1.0,0.0,48000.0,,572.0,482.0,,0.97,96.82,1732.0,854.0,46668.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,2004.0,40.1937,-105.0866,5038.0,,,,,,,,,,,36.0,36.0,21.7140659341,44.8565934066,16.411,28.8590909091,0.0,38.414,52.9936363636,0.0,0.0,16.9808888889,26.3443478261,0.0,16.9808888889,26.3443478261,0.0,0.0,9.83593406593,10.0334065934,-14.5796363636,23.0,52.652,-0.341636363636,1.0,,,,,,,,,,,,,,,,,572.0,48.0,21.0,0.0,1.0,32.0,1.0,62.0,0.0,4.0,0.52,25.0,6.0,9956.0,36.0,42.910282722,49.7525623768,0.893110250013,0.862191501969,3.4619183963,1.295337229,0.584375560672,54.8862220905,1.53036098226,0.628080413499,58.9586757125,1.35398776735,0.645723694959,52.3094882737,-0.0011175558636,1.55989548766,0.221393142252,-1.65866539951,2.21855950705,2.1116540514,2.0668465428,2.02879938064,1.82117644803,1.00337683554,,,,,1.87506879424,1.00337683554,2.04940718598,51.0406305588,0.767608888909,0.458530493459,0.956241650069,0.699283825777,2.03805629658,0.565114041963,0.578506552394,0.71245328427,1.61656668414,0.623529599246,0.612285775244,0.721884708217,1.62733285622,1.14703723379,0.595868536255,0.711083361556,1.644025592,1.33973509468,0.92369693603,0.666140825606,1.65994382211,1.42961722051,1.09691437306,0.655488019016,0.628098561777,0.688699233986,0.0,0.0,0.0,0.0,30.6767365773,0.714904088981
37,1.0,0.0,,,451.0,310.0,,,60.06,1008.0,415.0,18618.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,,40.0504,-105.0563,5036.0,,,,,,,,,,,37.0,37.0,21.78,45.6936263736,16.234,29.07,0.0,39.107,54.27,0.0,0.0,16.9022222222,26.5517391304,0.0,16.9022222222,26.5517391304,0.0,0.0,9.77,9.19637362637,-15.163,23.0,54.17,-0.1,1.0,,,,,,,,,,,,,,,,,451.0,50.0,19.0,0.0,3.0,17.0,1.0,77.0,0.0,2.0,0.38,17.0,3.0,9956.0,37.0,23.9613516774,28.1263118089,0.857564911889,0.575110803661,32.9367613242,1.33704034591,0.513740086113,61.5763213364,1.57524475956,0.593869660576,62.2998485174,1.37888776304,0.620828086788,54.9761696763,-0.00134077335044,1.67172744857,0.192402336311,-2.18969980069,1.42587784802,1.69181342054,1.60895920074,1.42672677779,1.31493099335,1.11311298675,1.1434080847,1.11810997416,1.02351475044,,1.31849489294,1.09953644901,1.49366164809,26.3865112678,0.639098109412,0.510723808229,1.00549231635,0.64943446745,1.69662465175,0.517077985291,0.518771233355,0.63806889159,1.6072711092,0.572487115271,0.591254107475,0.663486670019,1.62192580511,1.07840162651,0.578385846683,0.699704612209,1.68288664017,1.27528224927,0.912688958058,0.655302145175,1.73446819363,1.40763824403,1.08633449584,0.634598387699,0.623335878123,0.669995092646,0.0,0.0,0.0,0.0,21.7921232279,0.909469696089
38,0.0,0.0,162000.0,,900.0,758.0,,0.45,95.72,3540.0,2653.0,72558.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,2005.0,40.04572,-105.01801,5145.0,,,,,,,,,,,38.0,38.0,21.7587912088,44.6647252747,16.3,28.9690909091,0.0,38.052,52.9327272727,0.0,0.0,16.9964444444,26.4176086957,0.0,16.9964444444,26.4176086957,0.0,0.0,9.79120879121,10.2252747253,-14.8807272727,22.0,52.732,-0.200727272727,1.0,,,,,,,,,,,,,,,,,799.0,47.0,23.0,0.0,3.0,16.0,0.0,79.0,0.0,2.0,0.35,10.0,4.0,9956.0,38.0,103.870610995,113.588550987,1.02622725696,0.804680835125,21.5884367069,1.29404226874,0.732458533029,43.3976346273,1.37611730693,0.723050062211,47.4572364891,1.25947841908,0.740873823314,41.1761398933,-0.000861736910386,1.4317301921,0.318256687879,-1.05007210981,2.120432909,2.06919879934,1.99520948574,2.03307526222,2.08632989869,0.912230759019,,,,,1.86941285233,0.912230759019,2.060849271,55.735202382,0.859382421701,0.546778143935,0.917817495182,0.769999438197,1.23729804493,0.89392849978,0.732787477353,0.726197321184,1.40252371822,0.816130991772,0.812826077373,0.791322422213,1.39953264571,1.08489724971,0.794175211657,0.806239279049,1.40457331756,1.19667221411,0.958628617829,0.805423050341,1.42452208896,1.24891427458,1.06960239293,0.808100035699,0.806257347533,0.80796067955,1.0,0.0,0.0,0.0,46.5726958967,0.448372214727
39,1.0,0.0,44000.0,,492.0,418.0,,0.52,54.92,1166.0,717.0,22958.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,1985.0,40.1855,-105.1482,5096.0,,,,,,,,,,,39.0,39.0,21.7614285714,44.6589010989,16.298,28.9754545455,0.0,38.032,52.9336363636,0.0,0.0,16.9946666667,26.4245652174,0.0,16.9946666667,26.4245652174,0.0,0.0,9.78857142857,10.2310989011,-14.9016363636,22.0,52.749,-0.184636363636,1.0,,,,,,,,,,,,,,,,,470.0,50.0,18.0,0.0,2.0,22.0,0.0,70.0,0.0,6.0,0.46,28.0,8.0,10860.0,39.0,30.4462735286,34.9212658037,1.01408637353,0.700308911368,30.9418872347,1.36121889281,0.561822907068,58.7264832985,1.49630916263,0.662804107375,55.7040667845,1.31386735484,0.685977030277,47.7894760265,-0.00105923920295,1.53067884068,0.204605626018,-1.51993006382,2.49874079038,2.40356200246,2.20374515585,2.19825076316,2.15519891406,,,,,,2.29189952518,,2.29189952518,,0.715729087028,0.472754568026,0.772726969195,0.925853225668,1.36570202112,0.616768870505,0.57934726786,0.882385524573,1.45187564408,0.615982726786,0.62092793736,0.841696294903,1.4960112313,1.01341455461,0.608680597076,0.768344426107,1.54454195326,1.18910464908,0.872163503729,0.720576190456,1.59045106225,1.29988813488,1.01709153882,0.694427824539,0.645614606631,0.766889393024,0.0,0.0,0.0,0.0,21.2015434862,0.696359226568
40,0.0,0.0,180000.0,,1300.0,1192.0,,0.71,107.2,4653.0,2596.0,127787.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,1981.0,40.17636,-105.11996,5015.0,,,,,,,,,,,40.0,40.0,21.7221978022,45.0764835165,16.228,28.9809090909,0.0,38.564,53.4690909091,0.0,0.0,16.9584444444,26.3823913043,0.0,16.9584444444,26.3823913043,0.0,0.0,9.8278021978,9.81351648352,-14.9050909091,23.0,53.184,-0.285090909091,1.0,,,,,,,,,,,,,,,,,1176.0,48.0,21.0,1.0,3.0,30.0,1.0,64.0,0.0,1.0,0.5,36.0,8.0,10860.0,40.0,128.509447916,142.516776108,0.76099416491,0.655819995546,13.8206275703,1.14398579617,0.759233369164,33.6326227383,1.35872973651,0.747842025016,44.9602076908,1.24498540099,0.754985417544,39.3578899041,-0.000956010075918,1.47896104803,0.195092569802,-1.27434797061,1.73888280479,1.66666296949,1.63753290554,1.68879662159,1.53912297487,0.971091865921,,,,,1.54034835703,0.971091865921,1.65419965526,41.2953652338,0.727608229646,0.601904118766,0.751558628701,0.728938993,1.29805658565,0.688752021035,0.668866439481,0.722871881206,1.466454283,0.688215426002,0.714952483437,0.788416118272,1.47190338569,1.11695840655,0.685999762849,0.775345092759,1.47077438161,1.25696365682,0.95519112192,0.752532477141,1.48004314158,1.32174534613,1.08300691219,0.736453214356,0.717593497931,0.762934405642,0.0,0.0,0.0,0.0,78.2933226114,0.609241763006
41,1.0,0.0,,,503.0,451.0,,,66.81,1118.0,552.0,30130.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,,40.2325,-105.0021,5062.0,,,,,,,,,,,41.0,41.0,21.722967033,45.0653846154,16.231,28.9781818182,0.0,38.554,53.4527272727,0.0,0.0,16.9611111111,26.3813043478,0.0,16.9611111111,26.3813043478,0.0,0.0,9.82703296703,9.82461538462,-14.8987272727,23.0,53.164,-0.288727272727,1.0,,,,,,,,,,,,,,,,,503.0,48.0,19.0,0.0,0.0,18.0,0.0,81.0,0.0,1.0,0.31,11.0,2.0,9956.0,41.0,27.3362735987,31.7800119442,1.43982284081,0.726691219571,49.5291226826,1.32623552804,0.533418582973,59.7794983098,1.54062729772,0.609074190157,60.4658316091,1.37393188175,0.626180508172,54.4241955159,-0.00125369962021,1.62810350973,0.229565168603,-1.98255139649,2.16347520992,2.12138058019,2.00018610733,1.89966583799,1.79510165578,0.905044838111,1.03806829845,,,,1.70327464682,0.971556568281,1.99596187824,51.3238915597,0.706094695288,0.553616756042,0.88491474409,0.661900242059,1.59928746478,0.56153042667,0.511485278707,0.704685027813,1.59804709373,0.604241798863,0.585937911309,0.730912978045,1.62418409618,1.13831756056,0.591458867419,0.700613364213,1.63982840647,1.31029524631,0.937122681278,0.661630463726,1.66645816905,1.41740769292,1.10235378439,0.64728329751,0.622733222998,0.67848120068,0.0,0.0,0.0,0.0,21.3795533678,0.782094651292
42,0.0,0.0,,,871.0,771.0,,,109.08,3132.0,1508.0,84100.0,,,,,2013.0,1.0,8.0,2013.0,4.0,8.0,,40.1852,-104.997,4930.0,,,,,,,,,,,42.0,42.0,21.6612087912,45.2715384615,16.428,28.7481818182,0.0,39.025,53.4018181818,0.0,0.0,16.9664444444,26.2539130435,0.0,16.9664444444,26.2539130435,0.0,0.0,9.88879120879,9.61846153846,-14.3768181818,23.0,52.996,-0.405818181818,1.0,,,,,,,,,,,,,,,,,776.0,51.0,18.0,0.0,2.0,19.0,0.0,79.0,0.0,0.0,0.34,19.0,5.0,10860.0,42.0,75.2553936091,87.8936848336,0.986750816769,0.738833038318,25.1246590565,1.36643323499,0.558142749797,59.1533098359,1.59743566383,0.593866939786,62.8237334852,1.38629542351,0.613546830657,55.7419854203,-0.00137178839739,1.68726598709,0.274130052703,-2.26348459739,1.95518232016,1.91416474017,1.90695524234,1.93424629795,2.04328394138,,,,,,1.9507665084,,1.9507665084,,0.781291831897,0.49103326693,0.683031679523,0.759013204299,0.950244854252,0.529217557926,0.593127582983,0.579798250407,1.68745110862,0.613203203392,0.589919505126,0.700991958524,1.67870744609,1.06814977137,0.602272376828,0.681880808806,1.7095152138,1.27617757805,0.881784294384,0.650554335887,1.73934984839,1.39530125221,1.08320099794,0.641216552764,0.627571070867,0.659778492898,0.0,0.0,0.0,0.0,59.382324115,0.789077317481
